,risk_category,state_name,county_name,census_tract_code
11612,Other Coastal,Texas,Harris,48201552801
11663,Other Coastal,Texas,Harris,48201532503
11664,Other Coastal,Texas,Harris,48201540101
11665,Other Coastal,Texas,Harris,48201541004
11666,Other Coastal,Texas,Harris,48201241302
11667,Other Coastal,Texas,Harris,48201521701
11668,Other Coastal,Texas,Harris,48201240904
11669,Other Coastal,Texas,Harris,48201550202
11670,Other Coastal,Texas,Harris,48201521702
11671,Other Coastal,Texas,Harris,48201252001
11672,Other Coastal,Texas,Harris,48201532003
11673,Other Coastal,Texas,Harris,48201252303
11674,Other Coastal,Texas,Harris,48201554407
11675,Other Coastal,Texas,Harris,48201542901
11676,Other Coastal,Texas,Harris,48201411901
11677,Other Coastal,Texas,Harris,48201330901
11678,Other Coastal,Texas,Harris,48201410705
11679,Other Coastal,Texas,Harris,48201240705
11728,Other Coastal,Texas,Harris,48201250406
11729,Other Coastal,Texas,Harris,48201241002
11730,Other Coastal,Texas,Harris,48201453902
11731,Other Coastal,Texas,Harris,48201250102
11732,Other Coastal,Texas,Harris,48201553101
11733,Other Coastal,Texas,Harris,48201522102
11734,Other Coastal,Texas,Harris,48201510801
11735,Other Coastal,Texas,Harris,48201221302
11736,Other Coastal,Texas,Harris,48201312601
11738,Other Coastal,Texas,Harris,48201251904
11739,Other Coastal,Texas,Harris,48201432302
11740,Other Coastal,Texas,Harris,48201411802
11741,Other Coastal,Texas,Harris,48201451404
11743,Other Coastal,Texas,Harris,48201312501
11744,Other Coastal,Texas,Harris,48201510702
11745,Other Coastal,Texas,Harris,48201410801
11796,Other Coastal,Texas,Harris,48201410704
11797,Other Coastal,Texas,Harris,48201221601
11798,Other Coastal,Texas,Harris,48201532102
11799,Other Coastal,Texas,Harris,48201350104
11800,Other Coastal,Texas,Harris,48201411506
11801,Other Coastal,Texas,Harris,48201431803
11802,Other Coastal,Texas,Harris,48201431804
11804,Other Coastal,Texas,Harris,48201431901
11805,Other Coastal,Texas,Harris,48201410202
11807,Other Coastal,Texas,Harris,48201552701
11808,Other Coastal,Texas,Harris,48201410101
11809,Other Coastal,Texas,Harris,48201410602
11811,Other Coastal,Texas,Harris,48201211302
11812,Other Coastal,Texas,Harris,48201433004
11813,Other Coastal,Texas,Harris,48201532301
11864,Other Coastal,Texas,Harris,48201550304
11865,Other Coastal,Texas,Harris,48201550406
11866,Other Coastal,Texas,Harris,48201451903
11867,Other Coastal,Texas,Harris,48201452001
11868,Other Coastal,Texas,Harris,48201453404
11869,Other Coastal,Texas,Harris,48201455104
11870,Other Coastal,Texas,Harris,48201432806
11871,Other Coastal,Texas,Harris,48201433505
11872,Other Coastal,Texas,Harris,48201451605
11873,Other Coastal,Texas,Harris,48201433503
11874,Other Coastal,Texas,Harris,48201453201
11875,Other Coastal,Texas,Harris,48201432402
11876,Other Coastal,Texas,Harris,48201454304
11877,Other Coastal,Texas,Harris,48201450803
11878,Other Coastal,Texas,Harris,48201412902
11879,Other Coastal,Texas,Harris,48201342801
11880,Other Coastal,Texas,Harris,48201541902
11881,Other Coastal,Texas,Harris,48201232305
11932,Other Coastal,Texas,Harris,48201542002
11933,Other Coastal,Texas,Harris,48201222505
11934,Other Coastal,Texas,Harris,48201542305
11935,Other Coastal,Texas,Harris,48201422601
11936,Other Coastal,Texas,Harris,48201413206
11937,Other Coastal,Texas,Harris,48201413203
11938,Other Coastal,Texas,Harris,48201334102
11939,Other Coastal,Texas,Harris,48201542304
11940,Other Coastal,Texas,Harris,48201541403
11941,Other Coastal,Texas,Harris,48201423203
11942,Other Coastal,Texas,Harris,48201410802
11943,Other Coastal,Texas,Harris,48201411503
11944,Other Coastal,Texas,Harris,48201431404
11945,Other Coastal,Texas,Harris,48201432903
11946,Other Coastal,Texas,Harris,48201432006
11947,Other Coastal,Texas,Harris,48201555304
11948,Other Coastal,Texas,Harris,48201431304
11949,Other Coastal,Texas,Harris,48201530701
12702,Other Coastal,Texas,Harris,48201221900
12703,Other Coastal,Texas,Harris,48201232100
12704,Other Coastal,Texas,Harris,48201222200
12705,Other Coastal,Texas,Harris,48201511400
12706,Other Coastal,Texas,Harris,48201550700
12707,Other Coastal,Texas,Harris,48201531100
12708,Other Coastal,Texas,Harris,48201530900
12709,Other Coastal,Texas,Harris,48201531600
12710,Other Coastal,Texas,Harris,48201532800
12711,Other Coastal,Texas,Harris,48201541100
12712,Other Coastal,Texas,Harris,48201521900
12713,Other Coastal,Texas,Harris,48201550500
12714,Other Coastal,Texas,Harris,48201553500
12715,Other Coastal,Texas,Harris,48201240600
12716,Other Coastal,Texas,Harris,48201231900
12717,Other Coastal,Texas,Harris,48201342700
12766,Other Coastal,Texas,Harris,48201510400
12767,Other Coastal,Texas,Harris,48201430300
12768,Other Coastal,Texas,Harris,48201421000
12769,Other Coastal,Texas,Harris,48201411700
12770,Other Coastal,Texas,Harris,48201411200
12771,Other Coastal,Texas,Harris,48201331300
12772,Other Coastal,Texas,Harris,48201331100
12773,Other Coastal,Texas,Harris,48201323900
12774,Other Coastal,Texas,Harris,48201340800
12775,Other Coastal,Texas,Harris,48201333700
12776,Other Coastal,Texas,Harris,48201980000
12777,Other Coastal,Texas,Harris,48201332000
12778,Other Coastal,Texas,Harris,48201310600
12779,Other Coastal,Texas,Harris,48201310400
12780,Other Coastal,Texas,Harris,48201322800
12781,Other Coastal,Texas,Harris,48201321200
12782,Other Coastal,Texas,Harris,48201313600
12831,Other Coastal,Texas,Harris,48201210900
12832,Other Coastal,Texas,Harris,48201542600
12833,Other Coastal,Texas,Harris,48201542500
12835,Other Coastal,Texas,Harris,48201231000
12836,Other Coastal,Texas,Harris,48201230800
12837,Other Coastal,Texas,Harris,48201230600
12838,Other Coastal,Texas,Harris,48201221000
12839,Other Coastal,Texas,Harris,48201220500
12840,Other Coastal,Texas,Harris,48201211900
12841,Other Coastal,Texas,Harris,48201211000
12842,Other Coastal,Texas,Harris,48201450600
12843,Other Coastal,Texas,Harris,48201541500
12844,Other Coastal,Texas,Harris,48201454200
12845,Other Coastal,Texas,Harris,48201451700
12846,Other Coastal,Texas,Harris,48201330400
12899,Other Coastal,Texas,Harris,48201423100
12900,Other Coastal,Texas,Harris,48201422800
12901,Other Coastal,Texas,Harris,48201422000
12902,Other Coastal,Texas,Harris,48201420800
12903,Other Coastal,Texas,Harris,48201420600
12904,Other Coastal,Texas,Harris,48201420300
12905,Other Coastal,Texas,Harris,48201251800
16216,Other Coastal,Texas,Harris,48201222502
16217,Other Coastal,Texas,Harris,48201223002
16218,Other Coastal,Texas,Harris,48201323801
16219,Other Coastal,Texas,Harris,48201553403
16220,Other Coastal,Texas,Harris,48201250702
16221,Other Coastal,Texas,Harris,48201314001
16222,Other Coastal,Texas,Harris,48201342002
16224,Other Coastal,Texas,Harris,48201522402
16225,Other Coastal,Texas,Harris,48201431401
16226,Other Coastal,Texas,Harris,48201450801
16275,Other Coastal,Texas,Harris,48201511301
16276,Other Coastal,Texas,Harris,48201522302
16277,Other Coastal,Texas,Harris,48201534203
16278,Other Coastal,Texas,Harris,48201534001
16279,Other Coastal,Texas,Harris,48201550601
16280,Other Coastal,Texas,Harris,48201553002
16281,Other Coastal,Texas,Harris,48201552002
16282,Other Coastal,Texas,Harris,48201554502
16283,Other Coastal,Texas,Harris,48201554002
16284,Other Coastal,Texas,Harris,48201241101
16285,Other Coastal,Texas,Harris,48201333201
16286,Other Coastal,Texas,Harris,48201552301
16287,Other Coastal,Texas,Harris,48201212400
18899,Other Coastal,Texas,Harris,48201413000
19012,Other Coastal,Texas,Harris,48201551400
19069,Other Coastal,Texas,Harris,48201412800
19399,Other Coastal,Texas,Harris,48201221800
20794,Other Coastal,Texas,Harris,48201313202
20971,Other Coastal,Texas,Harris,48201551102
21089,Other Coastal,Texas,Harris,48201541702
21090,Other Coastal,Texas,Harris,48201532600
21093,Other Coastal,Texas,Harris,48201554201
21154,Other Coastal,Texas,Harris,48201450100
21327,Other Coastal,Texas,Harris,48201332200
21495,Other Coastal,Texas,Harris,48201220701
21498,Other Coastal,Texas,Harris,48201230100
21773,Other Coastal,Texas,Harris,48201431102
21774,Other Coastal,Texas,Harris,48201431702
22277,Other Coastal,Texas,Harris,48201450301
22282,Other Coastal,Texas,Harris,48201220800
22283,Other Coastal,Texas,Harris,48201522001
22334,Other Coastal,Texas,Harris,48201252902
22341,Other Coastal,Texas,Harris,48201222602
22506,Other Coastal,Texas,Harris,48201332900
22515,Other Coastal,Texas,Harris,48201421204
22520,Other Coastal,Texas,Harris,48201334001
22523,Other Coastal,Texas,Harris,48201520400
22806,Other Coastal,Texas,Harris,48201340102
23183,Other Coastal,Texas,Harris,48201531400
23184,Other Coastal,Texas,Harris,48201532700
23185,Other Coastal,Texas,Harris,48201251600
23186,Other Coastal,Texas,Harris,48201251100
23199,Other Coastal,Texas,Harris,48201313400
23262,Other Coastal,Texas,Harris,48201453800
23375,Other Coastal,Texas,Harris,48201422303
23376,Other Coastal,Texas,Harris,48201530702
23377,Other Coastal,Texas,Harris,48201221701
23387,Other Coastal,Texas,Harris,48201520603
23388,Other Coastal,Texas,Harris,48201532004
23389,Other Coastal,Texas,Harris,48201423303
23390,Other Coastal,Texas,Harris,48201542203
23454,Other Coastal,Texas,Harris,48201251504
23455,Other Coastal,Texas,Harris,48201253202
23456,Other Coastal,Texas,Harris,48201555305
23457,Other Coastal,Texas,Harris,48201221501
23523,Other Coastal,Texas,Harris,48201453901
23524,Other Coastal,Texas,Harris,48201410201
23525,Other Coastal,Texas,Harris,48201252306
23586,Other Coastal,Texas,Harris,48201452702
23587,Other Coastal,Texas,Harris,48201554408
23588,Other Coastal,Texas,Harris,48201240503
23598,Other Coastal,Texas,Harris,48201411001
23599,Other Coastal,Texas,Harris,48201431205
23600,Other Coastal,Texas,Harris,48201555504
23601,Other Coastal,Texas,Harris,48201333301
24097,Other Coastal,Texas,Harris,48201541204
24106,Other Coastal,Texas,Harris,48201510601
24108,Other Coastal,Texas,Harris,48201220702
24592,Other Coastal,Texas,Harris,48201331602
24594,Other Coastal,Texas,Harris,48201340101
24631,Other Coastal,Texas,Harris,48201250901
24645,Other Coastal,Texas,Harris,48201550307
24830,Other Coastal,Texas,Harris,48201453002
24831,Other Coastal,Texas,Harris,48201240506
24834,Other Coastal,Texas,Harris,48201533902
24835,Other Coastal,Texas,Harris,48201241202
24976,Other Coastal,Texas,Harris,48201410502
25183,Other Coastal,Texas,Harris,48201555401
25277,Other Coastal,Texas,Harris,48201550305
25295,Other Coastal,Texas,Harris,48201311501
25331,Other Coastal,Texas,Harris,48201520700
25333,Other Coastal,Texas,Harris,48201451003
25619,Other Coastal,Texas,Harris,48201541603
25640,Other Coastal,Texas,Harris,48201521100
25641,Other Coastal,Texas,Harris,48201221502
25818,Other Coastal,Texas,Harris,48201452102
25880,Other Coastal,Texas,Harris,48201541302
25901,Other Coastal,Texas,Harris,48201451006
25999,Other Coastal,Texas,Harris,48201543011
26109,Other Coastal,Texas,Harris,48201452602
26166,Other Coastal,Texas,Harris,48201250403
26321,Other Coastal,Texas,Harris,48201233103
26322,Other Coastal,Texas,Harris,48201551703
26375,Other Coastal,Texas,Harris,48201551201
26523,Other Coastal,Texas,Harris,48201221702
26642,Other Coastal,Texas,Harris,48201420400
26785,Other Coastal,Texas,Harris,48201550403
26843,Other Coastal,Texas,Harris,48201454901
27064,Other Coastal,Texas,Harris,48201253501
27438,Other Coastal,Texas,Harris,48201343301
27439,Other Coastal,Texas,Harris,48201522401
27440,Other Coastal,Texas,Harris,48201453502
27725,Other Coastal,Texas,Harris,48201222401
27727,Other Coastal,Texas,Harris,48201453501
27792,Other Coastal,Texas,Harris,48201551702
27793,Other Coastal,Texas,Harris,48201555501
28629,Other Coastal,Texas,Harris,48201530400
28630,Other Coastal,Texas,Harris,48201531300
28631,Other Coastal,Texas,Harris,48201550800
28641,Other Coastal,Texas,Harris,48201412400
28642,Other Coastal,Texas,Harris,48201323300
28697,Other Coastal,Texas,Harris,48201312700
28708,Other Coastal,Texas,Harris,48201231600
28709,Other Coastal,Texas,Harris,48201453300
28769,Other Coastal,Texas,Harris,48201556100
28774,Other Coastal,Texas,Harris,48201420100
28859,Other Coastal,Texas,Harris,48201422602
28860,Other Coastal,Texas,Harris,48201552802
29043,Other Coastal,Texas,Harris,48201534204
29044,Other Coastal,Texas,Harris,48201521402
29045,Other Coastal,Texas,Harris,48201250303
29046,Other Coastal,Texas,Harris,48201330102
29056,Other Coastal,Texas,Harris,48201550407
29057,Other Coastal,Texas,Harris,48201311701
29058,Other Coastal,Texas,Harris,48201333205
29059,Other Coastal,Texas,Harris,48201542107
29124,Other Coastal,Texas,Harris,48201430101
29125,Other Coastal,Texas,Harris,48201211502
29126,Other Coastal,Texas,Harris,48201554701
29191,Other Coastal,Texas,Harris,48201520604
29192,Other Coastal,Texas,Harris,48201433601
29193,Other Coastal,Texas,Harris,48201432401
29205,Other Coastal,Texas,Harris,48201541205
29206,Other Coastal,Texas,Harris,48201451501
29207,Other Coastal,Texas,Harris,48201980300
29647,Other Coastal,Texas,Harris,48201231500
29930,Other Coastal,Texas,Harris,48201314003
29932,Other Coastal,Texas,Harris,48201533802
29991,Other Coastal,Texas,Harris,48201221301
30561,Other Coastal,Texas,Harris,48201542106
30716,Other Coastal,Texas,Harris,48201413204
30719,Other Coastal,Texas,Harris,48201451401
30933,Other Coastal,Texas,Harris,48201222000
30958,Other Coastal,Texas,Harris,48201411801
30987,Other Coastal,Texas,Harris,48201334002
31323,Other Coastal,Texas,Harris,48201421104
31327,Other Coastal,Texas,Harris,48201212300
31472,Other Coastal,Texas,Harris,48201454302
31504,Other Coastal,Texas,Harris,48201554404
31508,Other Coastal,Texas,Harris,48201313700
31592,Other Coastal,Texas,Harris,48201433507
31694,Other Coastal,Texas,Harris,48201223001
31695,Other Coastal,Texas,Harris,48201431001
31710,Other Coastal,Texas,Harris,48201321001
31713,Other Coastal,Texas,Harris,48201421502
31738,Other Coastal,Texas,Harris,48201541703
31850,Other Coastal,Texas,Harris,48201431505
32041,Other Coastal,Texas,Harris,48201542902
32689,Other Coastal,Texas,Harris,48201314302
32691,Other Coastal,Texas,Harris,48201541402
32735,Other Coastal,Texas,Harris,48201532504
32758,Other Coastal,Texas,Harris,48201541007
32825,Other Coastal,Texas,Harris,48201554104
32834,Other Coastal,Texas,Harris,48201432301
33084,Other Coastal,Texas,Harris,48201331800
33131,Other Coastal,Texas,Harris,48201323400
33143,Other Coastal,Texas,Harris,48201542303
33144,Other Coastal,Texas,Harris,48201454504
33152,Other Coastal,Texas,Harris,48201454503
33153,Other Coastal,Texas,Harris,48201240906
33154,Other Coastal,Texas,Harris,48201511502
33155,Other Coastal,Texas,Harris,48201554904
33170,Other Coastal,Texas,Harris,48201541006
33171,Other Coastal,Texas,Harris,48201542202
33172,Other Coastal,Texas,Harris,48201550306
33232,Other Coastal,Texas,Harris,48201211700
33301,Other Coastal,Texas,Harris,48201420900
33348,Other Coastal,Texas,Harris,48201453403
33414,Other Coastal,Texas,Harris,48201532502
33415,Other Coastal,Texas,Harris,48201232701
33871,Other Coastal,Texas,Harris,48201221400
33872,Other Coastal,Texas,Harris,48201521300
34153,Other Coastal,Texas,Harris,48201240704
34154,Other Coastal,Texas,Harris,48201454303
34249,Other Coastal,Texas,Harris,48201322702
34250,Other Coastal,Texas,Harris,48201211101
34251,Other Coastal,Texas,Harris,48201432005
34258,Other Coastal,Texas,Harris,48201340502
34259,Other Coastal,Texas,Harris,48201453702
34260,Other Coastal,Texas,Harris,48201554406
34309,Other Coastal,Texas,Harris,48201333904
34318,Other Coastal,Texas,Harris,48201240804
34319,Other Coastal,Texas,Harris,48201541207
34509,Other Coastal,Texas,Harris,48201210400
34521,Other Coastal,Texas,Harris,48201251505
34558,Other Coastal,Texas,Harris,48201251701
34566,Other Coastal,Texas,Harris,48201452202
34568,Other Coastal,Texas,Harris,48201222800
34572,Other Coastal,Texas,Harris,48201250601
34576,Other Coastal,Texas,Harris,48201321900
34619,Other Coastal,Texas,Harris,48201522500
34649,Other Coastal,Texas,Harris,48201250408
34651,Other Coastal,Texas,Harris,48201540502
34657,Other Coastal,Texas,Harris,48201542108
34664,Other Coastal,Texas,Harris,48201555002
35212,Other Coastal,Texas,Harris,48201231400
35222,Other Coastal,Texas,Harris,48201412201
35331,Other Coastal,Texas,Harris,48201211600
35334,Other Coastal,Texas,Harris,48201511003
36236,Other Coastal,Texas,Harris,48201555503
36480,Other Coastal,Texas,Harris,48201451405
36488,Other Coastal,Texas,Harris,48201340900
36544,Other Coastal,Texas,Harris,48201552003
37519,Other Coastal,Texas,Harris,48201511100
37577,Other Coastal,Texas,Harris,48201431902
37581,Other Coastal,Texas,Harris,48201333203
37582,Other Coastal,Texas,Harris,48201551800
37630,Other Coastal,Texas,Harris,48201250305
37631,Other Coastal,Texas,Harris,48201553602
37638,Other Coastal,Texas,Harris,48201533402
37699,Other Coastal,Texas,Harris,48201222900
37714,Other Coastal,Texas,Harris,48201423301
37716,Other Coastal,Texas,Harris,48201552501
37779,Other Coastal,Texas,Harris,48201333802
38454,Other Coastal,Texas,Harris,48201511004
38500,Other Coastal,Texas,Harris,48201430900
38505,Other Coastal,Texas,Harris,48201451902
38619,Other Coastal,Texas,Harris,48201250602
38620,Other Coastal,Texas,Harris,48201350604
38631,Other Coastal,Texas,Harris,48201980400
38703,Other Coastal,Texas,Harris,48201555101
38762,Other Coastal,Texas,Harris,48201554600
38767,Other Coastal,Texas,Harris,48201453604
38770,Other Coastal,Texas,Harris,48201431206
38839,Other Coastal,Texas,Harris,48201220600
38840,Other Coastal,Texas,Harris,48201250304
39287,Other Coastal,Texas,Harris,48201251702
